text,sentiment
กุต้องเก็บข้อมูลthe face shop ผ.เป็นพรีเซ็นเตอร์ กุจะเสียตังอีกแล้ว,negative
เขายอมรับชัดเจนว่าบุหรี่ไฟฟ้าเป็นของเขา....แล้วยีดรถเขา...เกินไปไหม,negative
คงได้แต่ ลค นิสสันเดิม เพราะคนที่ซื้อโตต้า ฟอร์ด มิตซู เค้าคงไม่ชอบ,negative
เคยเจอของไม่สด หมูเริ่มเขียว อยุ่1ครั้ง หากมีครั้งต่อไปเราคงหยุดกิน,negative
เคยเอาโออิชิใส่เบียร์ช้าง เพื่อนบอกจะกินง่าย ไม่ขม สรุปขี้แตกอะ5555,negative
โฆษณาโซฟีนี่มาได้ไง กูดูคลิบหมาแค่10วิ ยังจะมีโฆษณาอีก รำคาญโว๊ยยยย,negative
ชีวิตติดแสง..ส่องแสงมา.. คนไทยตั้งใจทำอะไรไม่แพ้ชาติใดในโลก #แสงโสม,negative
แชร์มั่ว !! การไม่เปลี่ยนผ้าอนามัย ทำให้เป็นมะเร็งปากมดลูก #fdathai,negative
ใช้ครีมกันแดดบีโอเลย์ที่คนใช้เยอะๆหน้านุ้ยังแพ้เล่ย ต้อแต้ไปหมดล้าว,negative
ต้องสมัครพันทิปไว้แล้วล่ะ รออ่านดราม่า mazda 2 ของนี่กับศูนย์ได้เลย,negative
ถ้ากูมีผัวขับบีเอ็มเมื่อไหร่นะ กูจะไม่สนใจดีแมกซ์มึงเลย จำคำกูวรั้ย,negative
ถ้าไครเห็นตำรวจดูดบุหรี่ไฟฟ้าถ่ายรูปแล้วแจ้งความเลยครับเอาคืนซะบ้าง,negative
ถ้าจะกินไปห้างอื่นที่ค่าจอดรถสมเหตุสมผล ไม่เอาเปรียบลูกค้าดีกว่าค่ะ,negative
ถ้าจะปิดเพราะเสนอข้อมูลด้านเดียว กสทช.ต้องไปปิดรายการของคสช.ทั้งหมด,negative
ถ้าเป็นNetflix ทำเอง จะไม่ว่าเลย นี่สำนักข่าว ของแบบนี้เล่นได้เหรอ?,negative
ทำไมใช้กันแดดนีเวียแล้วหน้ามันเยิ้มมากเลยสงสัยไม่เหมาะกะหน้าเรามั้ง,negative
ทำไมตัดบัตรทันทีอ่ะนี่อยู่เมกาเรียกอูเบอร์เค้าตัดหลังรับส่งถึงที่นะ,negative
น่ากลัวจริง ๆ ครับ ผมคงต้องกลับไปคิดใหม่ว่าควรจะผูกบัตรต่อไปรึเปล่า,negative
นึกไม่ออกเหมือนกัค่ะ วันนี้เพิ่งกินบาบีก้อนไป แต่หมูสุกช้ามาก โมโห!,negative
เปิดไฟหน้ารถ ช่วยลดอุบัติเหตุ ยกเว้นมึง Fortuner ไฟแยงตากู ปิดไปเลย,negative
ผมเปลี่ยนมาใช้ taxi Linemanเป็นหลัก จ่ายสดอย่างเดียว ราคาตามมิเตอร์,negative
เพื่อนกูเห็นไข่สั่นแม่งบอก ขวดเบียร์ช้างหรอ ก็เหี้ยแล้ววววว 5555555,negative
แพงๆ เมื่อก่อนกินทุกเดือน เด่วนี้ปีละ1-2ครั้ง กินบุพเพ่เฮ้าส์ดีกว่า,negative
ไม่ชอบแบบ 4 ช่องเลย หม้อเล็ก แค่ 2 ช่องยังมีไม๊ ไม่ก็ช่องเดียวไปเลย,negative
ไม่ชอบแพกเกจ jo malone อันใหม่เรยว่ะ เมืลราคาถุก คิวเพรส ออเรียนทอล,negative
ไม่มีให้บริการแล้วค่าาา มีให้บริการเป็นโปรโมชั่น ชีสชี้ดแซ่บ ค่าาาา,negative
วันนี้สัญญาณแย่มากปกติเล่นได้ไว เป็นไรคะ ระบบมีปัญหารึป่าว งง มากกก,negative
หน้าโคตรไม่ถูกกับกานิเย่เลยอะ เหมือนมันแรงเกิน /หน้าด้านสุดๆแร้วววว,negative
ห่วงแตกมาก ทุกวันหยุดที่ต้องมานั่งโทรไปบอกว่า ไวไฟสัญญาณ เล่นไม่ได้,negative
ห้อยในตู้ตามริมถนนยังหน้าาากินกว่านี้ หน้าตาไม่น่ากินเลย อย่าได้ยอม,negative
เห็นหมูกระทะ หรือบาบีก้อนแล้วจะอ้วกอ่เ แม่งหายเสี้ยนไปหลายเดือนแน่ๆ,negative
ให้ผช.เป็นพรีเซ็นเตอร์ผ้าอนามัย งงนิดหน่อยแต่ไม่เข้าใจมากๆ 😅😅😅😅,negative
ออเจ้าอย่าลืมเปลี่ยนเพลงในร้านด้วยนะขอรับ พลพลฟังวน10รอบแล้วนะขอรับ,negative
อ่ะ เมื่อวานพึ่งไปโชว์ดีซีมาาาไม่เห็นรูปว่าเปิดแล้ววว 555555 #รีล่า,negative
อ้าว!!! TAXI CHR. ดีลเลอร์โตโยต้าไต้หวัน โดนปิดกี่แห่งครับ อ.อิอิอิ,negative
เอ้าาาา Issariya Homudom สปาย ที่แปลว่าเหล้า กินแร้วไม่เมา แต่เพลีย,negative
แอดมินคับ เบียร์ช้างที่ MK ขวดล่ะ 145 เลยหรอคับ ทำไมชาร์จเยอะจังคับ,negative
ไฮเนเก้น ที่ร้านเจ๊แก ขายขวดละ 140 งงเลย ว่าทำไมถึงแพงกว่าร้านเหล้า,negative
39คิว รอวันนี้ได้กินพรุ่งนี้อ่อ😑 (@ MK Gold in Pathum Wan Bangkok),negative
555555 ไปแดกเบียร์ไกลสัสอะ cass กะ hite อะ แต่มีเบียร์สิงห์นะที่โน้น,negative
honda กั๊ก ของที่เอามาขายไทย เปิดตัวเมืองของของเต็ม เอาเข้าไทยของหาย,negative
mitsubishi triton plus 4 ประตู ตัวใหม่ขับแล้วกระด้างต้องแก้ยังไงครับ,negative
กาวหนึบมากค่ะ ขอบอก กลับไปไทยทีไรใช่ผ้าอนามัยเมืองไทยหัวเสียทุกทีค่ะ,negative
กำลังจะซื้อมาสด้า 3 ตัวท็อป เห็นข่าวนี้เปลี่ยนเป็นนิสสัน มาร์ช ทันที,negative
ความรู้สึกเราแม่งยังติดอยู่ที่เธออะ แล้วจะให้ไปรู้สึกกับใครใหม่ได้วะ,negative
คิดว่าอย่างนึงที่ EXO เป็นพรีเซนเตอร์แล้วไม่ sold out รถฮุนได 555555,negative
ใช่ครับ รีโว่ตัวj plus ตัวเตี้ยยังให้พับไฟฟ้ามาแล้ว กั้กมากเลยอิซุซุ,negative
ใช่ปะะะะะ nars wanted อีกนะ แล้วจะออกมาทำไม2เวอร์ชั่นไม่เข้าจายยยยยย,negative
ตอนแรกก็ว่าจะแดกแค่ฟูลมูน ไอ้สัส... 285ก็มา.. รีก็มี.. เอาให้ตายไปดิ,negative
แต่บับอหๆๆๆๆๆๆ วนว.ก็ต้องเสียเก้าเปอก็ต้องเสีย อินนิสฟรีเทอมันร้าย!!,negative
ท่านจะอยู่ในตำแหน่งเพื่อทำหน้าที่นี้อีกนานไหมครับ 😂 #ส่วยเบียร์ช้าง,negative
ทำไมกินเอ็มเคทุกครั้งต้องปวดขี้ว่ะ55555 งงคือมันร้อนหรอเลยปวดงิอ่อ🤣,negative
ทิ้นที่ชอบที่สุดน่าจะเป็นของอีทูดี้ค่ะหาซื้อง่ายมีหลายสีแต่ไม่ค่อยทน,negative
น้ำเปล่า. ขวดละ50บาทและโค้กขวดละ60บาทเบียร์ช้างขวดละ120บาท แพงเกินไป,negative
เปิด 2018 Mazda3 ใหม่ เน้นเพิ่มออพชั่น ราคาแพงขึ้นอีกเล็กน้อย #Mazda,negative
โปรนี้เหมือนโปร 299 แต่บังคับให้ไป 4 คน โปร 299 จะดีกว่าไปกี่คนก็ได้,negative
ไปกินแล้ว 2 คนคิดราคาเต็ม 379 ไม่เหนคิด 299 เลย สาขาซีค่อนบางแค ด้วย,negative
ไปทานมาแล้ว 12xx เมื่อวันที่ 2/1/61 พนักงานบอกของแจกหมดแล้ว เซ็งเลย,negative
พี่โมรีวิวทั้ว bobbi ทั้ง dior จะไม่ซื้อแล้ว เงินไปญี่ปุ่นอยู่ไหน 🦁,negative
เพลงอะไรว้ะ....ฟังแล้วเหมือนโฆษณาผ้าอนามัยเลยหว้ะ....ฟังไม่รู้เรื่อง,negative
แพงเหอะ พวกพอนด์ โอเล กานิเย่ ยังซองละ 10 บาทเลย พวกนี้ 40++ ได้มั้ง,negative
ฟอร์จูนเนอร์เหมือนเอาหลังคามาครอบกระบะ ดูยังงัยก็รถกระบะไม่เหมือนSuv,negative
มันคือเม็ดสาคูมั้ย ตัวอ่อนของพยาธิอะ เเง หมดกันบาบีก้อนของนุ้้้้้้้เ,negative
แม็คโดนัลด์เป็นของฝรั่งสองพี่น้อง เพราะความเชื่อใจเลยตกเป็นของคนอื่น,negative
ไม่เคยกินบาบิก้อนเลย ปิ้งย่างมากสุดก็ย่างเนยค่ะ เป็นคนขี้เกียจ 55555,negative
ไม่เคยกินแสงโสมอะ เหล้าไรวะเนี่ย มึนหัวชิพหาย กินนิดเดียวเอง 5555555,negative
ไม่เคยแดกแล้วอ้วกขนาดนี้เลยโว้ยยย สเมอนอฟมิดไนท์แม่งเมาจริง อิดอกกกก,negative
ไม่น่าแดกแบล็คเลย เสียดายยาที่แดกไป ทั้งอาการกูก็แย่ลงอีก ควายจิงๆกู,negative
เราก็เป็นค่ะ แพ้ผ้าอนามัย แก้ไม่หาย พวกผู้ชายเขาไม่สนหรอกค่ะ สนแค่รู,negative
ลพบุรีไม่ร่วมม ที่สิงห์หาที่จอดโครตยากก กุร่ะเซงงง รอโปรจนตาเหลือกกก,negative
เลื่อนจนประยุทธตายพรรคมึงก็ไม่ชนะอยู่ดี อีควาย ไปตาย #เลื่อนแม่มึงสิ,negative
สาขาbig c ราชบุรีช้ามากคะ แค่สั่งกลับบ้านผ่านไป 30 นาทียังไม่มาเลยคะ,negative
หงุดหงิดกับกาวผ้าอนามัยมากอิดอกก ควรพัฒนากาวให้ติดทนกว่านี้หน่อยเถอะ,negative
หงุดหงิดที่เขียนคิ้วมิลเล่ ไอสัส ฝืดชิบหาย กลับไปใช้อีทูดี้อย่างเดิม,negative
อยากให้ของทานเล่นร้อนกว่านี้กุ้งเทมปุระแข็งไงค่ะไม่กรอบเลยเปนทุกสาขา,negative
อยู่ในจุดที่น้ำเปล่าที่บ้านไม่เย็น เลยกินฟูลมูนแทนนน้ำเปล่าอีควยเอ้ย,negative
เออ กูก็ไม่ชอบ แต่มีแต่คยบอกว่าเบียร์ยูอร่อย แต่กูแดกได้หมดอ่ะ 55555,negative
เอาจริงๆคัมรี่ก็ไม่ได้สวยเลย แต่ลูกค้าก็หนีไปคัมรี่ ไม่มาอัลติม่าแฮะ,negative
. เรื่อง ของ ผล ประโยชน์..ขัดกัน สิงห์..ช้าง..เบียร์ สด ดราม่า...ซะ .,negative
D max ตอนเดียวแผ่วเพราะเครื่อง1.9รึเปล่า ขนหนักๆ นานๆคงสู้พี่โตไม่ได้,negative
:3,positive
☺️,positive
🤤,positive
🤪,positive
😁,positive
😄,positive
😊,positive
😋,positive
😍,positive
😘,positive
😝,positive
😳,positive
🙂,positive
เช,positive
ดิ,positive
ปะ,positive
พน,positive
Goๆ,positive
ครบ,positive
ค้ะ,positive
จอง,positive
จัด,positive
ชอบ,positive
ถึง,positive
ป้ะ,positive
ป๊ะ,positive
ปะๆ,positive
ไป!,positive
ไปๆ,positive
มาก,positive
เย่,positive
เยป,positive
อูย,positive
🎉🎉,positive
👌🏼,positive
👍👍,positive
🤤🤤,positive
🤩🤩,positive
😁😁,positive
😄😄,positive
😋🍜,positive
😋😋,positive
😍😍,positive
😎🤔,positive
Go!!,positive
Want,positive
กินๆ,positive
เครๆ,positive
งั่ม,positive
ง้ำๆ,positive
จ้ะ.,positive
จะรอ,positive
จัดๆ,positive
จ๊าบ,positive
แดกก,positive
ได้ๆ,positive
เทอๆ,positive
ปร้ะ,positive
ป่ะ​,positive
ป่ะๆ,positive
ป้ะๆ,positive
ป๊ะๆ,positive
ปะๆๆ,positive
ปะ55,positive
ปะคะ,positive
ป่ะะ,positive
ปายย,positive
ไปๆ/,positive
ไปๆๆ,positive
ไปคะ,positive
ไปปป,positive
ไปปะ,positive
ไปรึ,positive
พนนะ,positive
พนมะ,positive
ยะลา,positive
เยๆๆ,positive
รอๆๆ,positive
รอไป,positive
รอยุ,positive
ว้าว,positive
สุ้ๆ,positive
หิวๆ,positive
อบาก,positive
อิอิ,positive
อุ่น,positive
เอาๆ,positive
กินๆๆ,positive
กิน55,positive
ครูขา,positive
ควรคะ,positive
ควรไป,positive
จะกิน,positive
จัดๆๆ,positive
จัดดด,positive
จัดดิ,positive
จัดไป,positive
จัดมา,positive
เจ๋งๆ,positive
ชอบอะ,positive
ดูเด้,positive
แดกกก,positive
ได้ !,positive
ตำๆๆๆ,positive
ถูกใจ,positive
น่าสน,positive
นี้นะ,positive
โนนนน,positive
บอกไร,positive
ปะ 55,positive
ป่ะ😋,positive
ป๊ะๆๆ,positive
ป่ะสู,positive
ป่ะะะ,positive
ไปๆๆๆ,positive
ไป2คน,positive
ไปกัน,positive
ไปค่ะ,positive
ไปดิๆ,positive
ไปปปป,positive
ไปโลด,positive
ไปสี้,positive
ไปหรอ,positive
ไปไหน,positive
พร้อม,positive
พลีส.,positive
พลีสส,positive
พาไปๆ,positive
มาาาา,positive
ไม่ !,positive
ยืดดด,positive
รอคับ,positive
รอนะ❤,positive
เรสโก,positive
ไรนี้,positive
ลองๆๆ,positive
ลาเลย,positive
ลุย!!,positive
ว้าวว,positive
สนๆๆๆ,positive
สนบ่ๆ,positive
สนม่ะ,positive
สู้ๆๆ,positive
สูววว,positive
หิวๆๆ,positive
หิวนะ,positive
หิววว,positive
หิววะ,positive
หึ้ยย,positive
อยากๆ,positive
อยากก,positive
อร่อย,positive
อิออิ,positive
เออ55,positive
@ไปคะๆ,positive
👍👍👍,positive
🤤🤤🤤,positive
😁😁😁,positive
😋😋😋,positive
😍😍😍,positive
😍😍😚,positive
😘😘😘,positive
😳😳😳,positive
😳นะๆๆ,positive
Dจัง😍,positive
กินๆๆๆ,positive
กินกัน,positive
กินชีส,positive
กินป่ะ,positive
คับผม.,positive
ค้าาาา,positive
คุณแม่,positive
เคร่ๆๆ,positive
เคร555,positive
ง้าาาา,positive
จะกินๆ,positive
จัดๆๆๆ,positive
จัดกัน,positive
จัดค่า,positive
จัดดิๆ,positive
จัดไป.,positive
จัดไปๆ,positive
จัดไปป,positive
จัดเลย,positive
จัดแอะ,positive
ใจเยนๆ,positive
ใจร้าย,positive
ชอบจัง,positive
ชอบอ่ะ,positive
ใช่ม่ะ,positive
แดกกัน,positive
แดกไหม,positive
ต้มยำๆ,positive
ถูกจัง,positive
ที่รัก,positive
น่ากิน,positive
น่ากิร,positive
น่าโดน,positive
น่าทาน,positive
น่าลอง,positive
น่าสนๆ,positive
นี้แน่,positive
ป่ะ 😍,positive
ป้ะ 29,positive
ปะ จัน,positive
ปะ!!!!,positive
ปะตั้ม,positive
ปะไปตำ,positive
ป้ะลอง,positive
ป่ะหิว,positive
ปังสุด,positive
ไป๊ๆๆๆ,positive
ไปๆๆๆๆ,positive
ไปๆๆMK,positive
ไป5555,positive
ไปกะปะ,positive
ไปกันๆ,positive
ไปกันน,positive
ไปกินๆ,positive
ไปกินน,positive
ไปคะ🍃,positive
ไปด้วย,positive
ไปดิๆๆ,positive
ไปดิวะ,positive
ไปปปปป,positive
ไปป่าว,positive
ไปสิคะ,positive
ไปเหอะ,positive
พน เลย,positive
พน.จัด,positive
ฟินค่ะ,positive
มิโสะๆ,positive
เย้ๆๆๆ,positive
รอคะๆๆ,positive
รับ รว,positive
รีบเรย,positive
เริศคะ,positive
ลงชื่อ,positive
ลองๆ☺️,positive
ลาดไหม,positive
ว้าววว,positive
สนมั้ย,positive
สนม่าย,positive
สนไหมๆ,positive
สิ้นปี,positive
สุดยอด,positive
หย่อยๆ,positive
หืวเลย,positive
หูยยยย,positive
หู้วๆๆ,positive
เหมือน,positive
อยากๆๆ,positive
อยากกก,positive
อยากไป,positive
อยากอะ,positive
อั่ยยะ,positive
อั้ยยะ,positive
อืออออ,positive
อู้ยยย,positive
เออ ไป,positive
เอิ้มม,positive
โอเคๆๆ,positive
โอเคไป,positive
343 จ้า,positive
กรี๊ดๆๆ,positive
กิน กิน,positive
กินๆๆๆๆ,positive
กินป่าว,positive
ใข่ครับ,positive
คุ้มค่า,positive
ง่าาาาา,positive
จะกินนน,positive
จัดปุยย,positive
จัดไป😜,positive
จัดไป55,positive
แจกันนน,positive
ชายคะะะ,positive
เด็ดสัส,positive
ได้ครับ,positive
ได้เสมอ,positive
ต้องจัด,positive
ต้องโดน,positive
ต้องลอง,positive
ตู้หูวว,positive
เตงงงงง,positive
แถวมอ.~,positive
ทันพอดี,positive
นังมิ้น,positive
น่้ากิน,positive
น่ากินๆ,positive
น่ากินน,positive
น่าโดนน,positive
น่าลองๆ,positive
น่าสนนน,positive
น่าสนนะ,positive
น่าอ่าน,positive
บวกครับ,positive
ปะ หิวว,positive
ป้ะเถอะ,positive
ป่ะล่าา,positive
ป่ะหมอก,positive
ป่ะะะะะ,positive
ปายๆๆ😂,positive
ไปๆ กทม,positive
ไปๆ กัน,positive
ไปๆๆ 🤤,positive
ไปๆๆๆ🤪,positive
ไปๆๆๆๆๆ,positive
ไปๆๆ555,positive
ไปกานนน,positive
ไปจัดคะ,positive
ไปด้วยๆ,positive
ไปด้วยย,positive
ไปดิไปๆ,positive
ไปปปปปป,positive
ไปสิ 😎,positive
พน.มั้ย,positive
พลาดเลย,positive
ฟิ้วววว,positive
มาใหม่ๆ,positive
ลองยั้ง,positive
ลุยครับ,positive
เลี้ยง?,positive
วันไหนๆ,positive
วันไหนน,positive
ว้าวๆๆๆ,positive
ว้าวววว,positive
สนม้ะะะ,positive
สนไม๊😂,positive
สั่งเลย,positive
สู้ๆคับ,positive
สู้ครับ,positive
เสาร์มะ,positive
หน้ากิน,positive
หลังสอบ,positive
หาอีกคน,positive
หิวจ้าด,positive
หิวเนอะ,positive
หึ้ม!!!,positive
หือออแอ,positive
อดๆๆๆๆๆ,positive
อยาก...,positive
อยากก😍,positive
อยากกกก,positive
อยากกิง,positive
อยากกิน,positive
อยากจิน,positive
อยากจุง,positive
อยากเด่,positive
อยากเด้,positive
อยากได้,positive
อยากอ่ะ,positive
อร่อยคะ,positive
อ้อนนนน,positive
อันนี้~,positive
อื่อหือ,positive
เอมเคไป,positive
แอบอยาก,positive
โอเค้!!,positive
โอเคคับ,positive
โอเชชชช,positive
อยากกิน,positive
> ป่ะเรา,positive
🤔🤔😎😎,positive
🤣🤣🤣🤣,positive
🤤🤤🤤🤤,positive
😍😍😍😍,positive
😍😍😘😘,positive
🙌🏼🙌🏼,positive
555งื้ออ,positive
Only 299,positive
กรี๊ดดดด,positive
กินๆๆๆๆๆ,positive
กินจุ้งง,positive
กินนี่มะ,positive
กินป่าวๆ,positive
กินเลยๆๆ,positive
กินไหม ?,positive
ขวดสวยๆๆ,positive
ขอบคุณคะ,positive
ขอบคุณนะ,positive
ข่ะ 😁😁,positive
คือดีอ่ะ,positive
แค่15บาท,positive
งื้ออออิ,positive
จ. ชุมพร,positive
จะกินๆๆๆ,positive
จะกินนนน,positive
จะดีเราะ,positive
จัดๆ ค่ะ,positive
จัดๆ ปาย,positive
จัดๆๆๆดิ,positive
จัดๆๆเรย,positive
จัดๆไ555,positive
จัดดดดดด,positive
จัดทีดุ้,positive
จัดปาย..,positive
จัดปายยย,positive
จัดป้าวว,positive
จัดไป!!!,positive
จัดไปค่ะ,positive
จัดไปค้ะ,positive
จัดไปจ้ะ,positive
จัดไปยยย,positive
จัดมาเลย,positive
จัดเลย😘,positive
จัดเล้ยย,positive
เจ้สู้ๆๆ,positive
ชอบๆครับ,positive
ใช้ได้จะ,positive
ด้วยๆๆๆๆ,positive
ดีคับพี่,positive
ดีนะครับ,positive
ดีมากค่ะ,positive
เดะไปกัน,positive
แดกจ้าาา,positive
โดนแท้ละ,positive
ได้ๆๆค่ะ,positive
ต้องจัดๆ,positive
ต้องจัดด,positive
ต้องบูชิ,positive
ต้องไปตำ,positive
ต้องลองๆ,positive
ต้องลองง,positive
ตามดันๆๆ,positive
ติมอร่อย,positive
ถือว่าดี,positive
ทักมาค่ะ,positive
น้องว้อน,positive
นัดมา555,positive
นัดวันที,positive
นัดวันมา,positive
น่ากินนน,positive
น่ากินนะ,positive
น่ากินอะ,positive
น่าโดนนน,positive
น่ารักดี,positive
น่าสนๆ^^,positive
น่าสนใจจ,positive
น่าสนมาก,positive
น่าอร่อย,positive
น้ำลายหก,positive
นี่ไง!!!,positive
บัวไปกัน,positive
ปะกัลลลฃ,positive
ปะกินกัน,positive
ปะกินอีก,positive
ป่ะคุณสา,positive
ปะจัดเลย,positive
ปะตัวเอง,positive
ป่ะไปกัน,positive
ป้ะไปเลย,positive
ปะวันไหน,positive
ปะเวสเกต,positive
ไปๆๆๆกัน,positive
ไปๆไปกิน,positive
ไปกัน555,positive
ไปกิงกัง,positive
ไปกินกัน,positive
ไปกินกัล,positive
ไปกินป่ะ,positive
ไปกินม่ะ,positive
ไปกี่โมง,positive
ไปจัดค่า,positive
ไปจัดดดด,positive
ไปจัดไหม,positive
ไปด้วยดิ,positive
ไปด้วยนะ,positive
ไปปปปปปป,positive
ไปป่ะล่ะ,positive
ไปป่ะสาส,positive
ไปป่าวละ,positive
ไปลองไหม,positive
ไปเลยไม๊,positive
ไปวันนี้,positive
ไปสิ 555,positive
ไปสิรอไร,positive
พนไปเลยย,positive
พรุ่งนี้,positive
พาไปแหน่,positive
พี่มีนคะ,positive
พี่ยีนขา,positive
เพลินค้ะ,positive
ฟินเวอร์,positive
มานี่ๆๆๆ,positive
ม่ายๆๆๆๆ,positive
มาเร็ววว,positive
มาใหม่ๆๆ,positive
มึงงง555,positive
มึงงงงงง,positive
มึงนัดมา,positive
มึงมาาาา,positive
มื้อได??,positive
ไม่อินคะ,positive
เย้ๆๆ 😘,positive
ลุยๆ😚😚,positive
เลี้ยงกู,positive
เลี้ยงบ่,positive
แล้วค่าา,positive
วันเสาร์,positive
วันใหนดี,positive
วันไหน ๆ,positive
วันไหนดี,positive
วันไหนนน,positive
ว้าวๆๆๆๆ,positive
ว้าววววว,positive
ศุกร์ไหม,positive
สนใจจจจจ,positive
สนใจอยุ่,positive
สักวันมะ,positive
สีนี้เลย,positive
สีสวยจัง,positive
สุ้ๆๆคับ,positive
สุ้ๆคับๆ,positive
สุดเลยยย,positive
สู้ๆ 555,positive
สู่ๆครับ,positive
สู้ครับๆ,positive
สู้คับผม,positive
เสานี้นะ,positive
หยักกิงง,positive
หลังสอบบ,positive
หิวๆๆๆๆๆ,positive
หิวจุง😂,positive
หิวนะ555,positive
หิวมากกก,positive
หิวเรย55,positive
หิวเลยยย,positive
หิวววว🤣,positive
หูยยยยยย,positive
หู้ววววว,positive
แหล่มเลย,positive
อดสะมั้ง,positive
อยาก .-.,positive
อยาก😳😋,positive
อยากๆๆๆๆ,positive
อยากกกกก,positive
อยากกกิง,positive
อยากกกิน,positive
อยากกิงๆ,positive
อยากกิงง,positive
อยากกินๆ,positive
อยากกินน,positive
อยากไปนะ,positive
อยากอ่าา,positive
อย่างถูก,positive
อร่อยๆๆๆ,positive
อร่อยค่ะ,positive
อร่อยจุง,positive
อร่อยป่ะ,positive
อร่อยมาก,positive
อร่อยยยย,positive
อร่อยอ่ะ,positive
อ้วนจ๋าา,positive
อันไหนดี,positive
อาทิตนี้,positive
อิอิ 555,positive
อู๊ดเถอะ,positive
เอ็มเคไง,positive
เออ55555,positive
เอาดีๆๆๆ,positive
โอ้ววววว,positive
ฮืออออออ,positive
2ชุดจบเลย,positive
555 ว่ายุ,positive
55555 เย้,positive
Fcนาวาร่า,positive
ก็ดีนะ555,positive
ก้อยากกิน,positive
กินกันไหม,positive
กินที่ไหน,positive
กินอันนี้,positive
ของชอบใคร,positive
ขอบคุณค่ะ,positive
ขอบคุณจ้า,positive
ขอโปรโดนๆ,positive
ไข่ม้วน😆,positive
ค่ดน่ากิน,positive
เคค รอแปป,positive
จะทำไรอ่ะ,positive
จัดๆอยากๆ,positive
จัดค่าาาา,positive
จัดดดดดไป,positive
จัดด่วนๆๆ,positive
จัดบ่ครับ,positive
จัดปายยยย,positive
จัดม้ายยย,positive
จัดเลยค่ะ,positive
จัดสิรอไร,positive
จ้าคุณแม่,positive
จาไปกินนน,positive
จ้าแม่นาง,positive
เจอกันค่ะ,positive
ฉลองงงกัน,positive
ใช่ค่ะ ^^,positive
ซ้ำยังทัน,positive
ดีคับพี่ๆ,positive
ได้😃😃😄,positive
ได้ๆๆๆเยย,positive
ได้เวลา55,positive
ได้เวลาละ,positive
ต้นเดือนๆ,positive
ต้มยำ!!!!,positive
ต้มยำน้าา,positive
ต้องจัดดด,positive
ต้องไปจัด,positive
ต้องไปลอง,positive
น่ากิงค่ะ,positive
น่ากินค่ะ,positive
น่ากินจุง,positive
น่ากินมาก,positive
น่ากินอ่ะ,positive
น่ารักจัง,positive
น่าลอง พน,positive
น่าลองน๊า,positive
น่าสนใจจจ,positive
น่าสนเนอะ,positive
น่าสนยุนะ,positive
นำเข้าค่ะ,positive
น้ำลายไหล,positive
นี่ก็แซ่บ,positive
ป่ะ เด็กๆ,positive
ปะๆวันไหน,positive
ป่ะบิ๊กซี,positive
ปะปัยกัน.,positive
ป่ะลองกัน,positive
ป่ะแสงโสม,positive
เป็นตาแซบ,positive
ไปๆๆๆอิอิ,positive
ไปๆๆไปลาว,positive
ไปกันมั้ย,positive
ไปกินนนนน,positive
ไปกินเนาะ,positive
ไปค่าาาาา,positive
ไปเถอะดอม,positive
ไปปปปปปปป,positive
ไปป่ะหล่ะ,positive
ไปไหมมมมม,positive
ผ่อนี่ดุ้,positive
ฝันดีจ้าา,positive
พน มั้ย😍,positive
พน. เลยยย,positive
พร้อมครับ,positive
พร้อมเสมอ,positive
พาไปหน่อย,positive
มาได้แล้ว,positive
มาต้ะ 555,positive
มารับด้วย,positive
มีเงินหรอ,positive
มีแอบดู😂,positive
มึงงงงงงง,positive
ไม่ยั่วนะ,positive
ยอดเยี่ยม,positive
เยนนี้ไหม,positive
รักก้อนนะ,positive
รีดีสุดละ,positive
รีบกลับมา,positive
ลองดูมั้ย,positive
แลดูอร่อย,positive
วันไหนจ้ะ,positive
วันไหนดีๆ,positive
วันไหนนนน,positive
วันไหนพูด,positive
วันไหนยาย,positive
วันไหนล่ะ,positive
ว่าไงงงงง,positive
สนใขป่าวว,positive
สวยงามจีๆ,positive
สักแก้วมะ,positive
สักวันม้ะ,positive
สาธุ...🙏,positive
สิ้นเดือน,positive
สุ้ๆพี่ยศ,positive
สุขใจ คับ,positive
สู้ๆ ครับ,positive
สู้ๆคะพี่,positive
สู้ๆนะคับ,positive
สู้ๆนะเจ้,positive
สู้ครับผม,positive
หิวเลยอ่ะ,positive
หิววววเลย,positive
หิวหรอจ่ะ,positive
อยากกกกกก,positive
อยากกิน🐷,positive
อยากกิน💕,positive
อยากกินๆๆ,positive
อยากกินคะ,positive
อยากกินงะ,positive
อยากกินนน,positive
อยากกินอะ,positive
อยากแดก55,positive
อยากแดกกก,positive
อยากไปกิน,positive
อยากไปจ่ะ,positive
อยากมาววว,positive
อยากเอมเค,positive
อร่อยยยยย,positive
อาทิตมั้ย,positive
อุ้ย55555,positive
เอ็มเค๊😮,positive
🤔🤔🤔🤔🤔,positive
😋😋😋😋😋,positive
😍😍😍😍😍,positive
😘😘😘😘😘,positive
🙌🙌🙌🙌🙌,positive
29 ค่าา 😂,positive
299ต้องจัด,positive
499กำลังดี,positive
Hยินดีครับ,positive
กราบเพื่อน,positive
กลับปีใหม่,positive
กินกันเถอะ,positive
กินกันไหม๊,positive
กินดิๆๆๆๆๆ,positive
กินนนนนนนน,positive
กินมั้ยเทอ,positive
ขอบคุณนะคะ,positive
