text,sentiment
อยากกินเอ็มเค อีดอกหิว,positive
อยากแดกบาบีกอนเลยยสาสส,positive
อยากแดกบาบีก้อนโว้ยยยน,positive
อยากได้รายละเอียดยาริส,positive
อยากอยู่นานแล้วนิ 😘😘,positive
อยากไอติมสตอเบอรี่ด้วย,positive
อร่อยมากๆๆๆๆ ให้ 10/1.,positive
อ้วนเค้าอยากกกินอันนี้,positive
อันนี้ใช่บุฟเฟ่มั้ยอ่ะ,positive
อุ้ย!! หนาวจริง ป๋องดำ,positive
เอมเค สุกี้ ขอกอดหน่อย,positive
เออ น่ามันต้องมีสักวัน,positive
เอาแค่ MG3 ตัวท๊อบกะพอ,positive
เอาฮุนไดเลยหรอพี่ 😆😆,positive
โฮกาเด้น โรซี่อร่อยสุด,positive
#ลาซาด้า เค้าส่งไวจริงๆ,positive
555555555 เอ้าบอกตรงๆสิ,positive
Singha is the best beer,positive
กดหัวใจหน่อยครับพี่น้อง,positive
ก้อนขอบคุณมากนะฮ้าบบ 😘,positive
ขอบคุณนะคร้าบที่ผลักดัน,positive
ขอบคุณนะคะ ตามหาตั้งนาน,positive
คิดถึงก้อนมากเหมือนกันน,positive
แค่นี้ก็อิ่มแล้วเชื่อดิ,positive
งื๊ออออออ มันลดราคาน้าา,positive
แง อยากเจอแท็กซี่คันนี้,positive
จาอาววววววว Jack Daniel,positive
ชอบเลย NISSAN GTR👍👍👍,positive
ดีกว่าไปอย่างอื่นอยู่นะ,positive
ดีงามมาก ต้อง รามอินทรา,positive
ดีหยออ 555 #หิวบาบิก้อน,positive
ดื่มแบล็คมันคูล มันดีนะ,positive
เด่วเอาไปมอมอิเตี้ย 555,positive
เดี๋ยวเป็นคนที่สี่ให้นะ,positive
ตัวหนังสือเอียงสงสัยหิว,positive
ตู้วหู้วววววววววววววววว,positive
ถ้าดีน่าจะสนับสนุนค่ะ ✌,positive
ถ้าเบียร์สด เขียวกินขาด,positive
ถามพ่อรึยังว่า ว่างมั้ย,positive
ถูกกว่าใดๆในโลก คุ้มมาก,positive
ทำไมถูกจังมะนเป็นโปรอ่อ,positive
เธอเลี้ยงเดะไปด้วย55555,positive
น่ากินสุด ๆ เลยค่าาา ^^,positive
น่าแดก อย่าไข่หวาน55555,positive
นานแค่ไหน ก้อนก็จารอ :),positive
เบื่อน้ำแดง อยากกินลีโอ,positive
แบบนี้ก้อได้เนอะ อิอิ!!,positive
แบบนี้ปะละ หรือไรดี คิด,positive
ปะ กันเห็นแล้วน้ำลายแตก,positive
ป่าวนะะะะมาซ่อมคอมม5555,positive
ไปๆๆกะนั้น พร้อมม้าย555,positive
ไปๆแต่สิ้นปีนี้นะ ว่าไง,positive
ไปค่ะ โรง 2 ร้านสุดท้าย,positive
ไปซื้อ nyx ช่วงนี้เซลล์,positive
ไปดิ รออัลไลเล่า 555555,positive
ผู้ใหญ่เค้าจะให้ป่าวอ่ะ,positive
พร้อมมาก เลิกงานสองทุ่ม,positive
พรุ่งนี้ เตรียมตังไว้😎,positive
พรุ่งนี้เดี่ยวเลี้ยง 55,positive
พรุ่งนี้ล้างท้องรอเลยนะ,positive
พาเก๊าไปจัดหน่อยยยยยยยย,positive
พาไปด่วน น่าาาาาพี่หมิว,positive
เพื่อนเกลียดไรกุอ่ะ5555,positive
มาสด้า 2 ห้าประตูมีมั้ย,positive
มีใครอยากเปเราไหม​ อิอิ,positive
มีดีวยหรอ ออฟตรงกัน5555,positive
ไม่มีเวลาด้วยรอบนี้5555,positive
รอแดกขวด 285 เลยอิเหี้ย,positive
ลงแล้วครับ เราจะไม่หยุด,positive
วันเกิด //ให้เบ็ญเลี้ยง,positive
วันไหน ขับรถมารับกุที55,positive
ว่างหรออออมาาาากินช้างง,positive
สนจัย แคมรี่ กับ แอคคอด,positive
สหายแสงโสมว่าไง😂😂😂😂,positive
แสงโสม. ก้อยขม. ต้มแซ่บ,positive
หมดไปสองกลมคับ #หงส์ทอง,positive
หลังกลับจากเชียงใหม่ 😁,positive
ห้องพักใหม่ ใหญ่ ไม่แพง,positive
หิวเป็ดย่าง ชวลิต ชูชัย,positive
โห...เอาไปเก็บอีกหราาาา,positive
อยากกินชีสเหมือนกัน5555,positive
อยากกินน้ำ.....สิงห์ไหม,positive
อยากกินเลยยยพาไปหน่อยยย,positive
อยากได้ๆๆกิ๊ฟเซตสมูทโตะ,positive
อยากตั้งแต่เมื่อวานแร้ว,positive
อย่างนี้ต้องลองสักหน่อย,positive
อยู่ภูเก็ตเอาใจช่วยครับ,positive
อ่ะเฮีย งานลดราคามาแล้ว,positive
อิ่มกว่าแดกหมูอีก 55555,positive
อีกตั้งนานนน ค่อยหาเนอะ,positive
อือหือ วันนี้วันอะไรค่ะ,positive
เออไม่กินก็ได้ เฉยจริงๆ,positive
เอาเรื่อง มีเจมสันดั๊วะ,positive
ไฮลัก รีโว่ เยี่ยมจริงๆ,positive
#ตกรอบแรกอีกแล้วเราแงๆๆๆ,positive
✌️ เราใช้มาสด้า 2 คันล่ะ,positive
🚗Mazda CX-5 ดีกว่า ครับ,positive
555555 ครั้งที่แล้วก็อีก,positive
Mu xแต่งก็สวยครับแรงด้วย,positive
กำลังนอนดูเมนูเอ็มเค 555,positive
กุชอบเบียร์ช้างงงงง...😁,positive
ขอให้ผ่านไปได้ด้วยดีครับ,positive
คริสต์มาส สโนว์ คือ ดีอะ,positive
คิดถึงซีแกรม คูลเลอร์จัง,positive
คิดว่าอยากดื่ม 100PIPERS,positive
คุนแม่หิวจัดเลยนะช่วงนี้,positive
เค้าชอบคอสลุคฮะปิดดีกว่า,positive
งวดหน้าเดี่ยวเจอสายเขียว,positive
ชอบๆติดทนนาน หน้าเนียนใส,positive
ชานมหร่อยมากกก ไปลองมาละ,positive
ดัน.....ๆครับ....เอาด้วย,positive
เด๋วสิ้นเดือนเอาไปให้ลอง,positive
เดี๋ยวว่างๆๆไปจัดเนอะๆๆๆ,positive
ตามคิว โตรอบเทียง อิอิอิ,positive
น้องน่ารักมากเลยค่ะ 😍😍,positive
น้ำไหลแรงดี มีน้ำอุ่นให้,positive
นี่ล่ะ ที่ประชาชนต้องการ,positive
ป่ะไม่ต้องรอวันพุธและ ^^,positive
ไปกินบาบีก้อนกันมั้ยล่ะ?,positive
ไปอันนี้กันเถอะ พรุ่งนี้,positive
ฝากด้วย...ยุดยาเหมือนกัน,positive
พร้อม!!! นอนเก็บแรงรอกิน,positive
พักพร้อม​วันไหน.. จัดเลย,positive
พาไปกินหน่อยน้าาาาปั๋ววว,positive
พาไปไหม ประกาศิต แสงกล้า,positive
พี่จะเลี้ยงหนูก็ไม่ขัดดด,positive
พี่อยากลอง พาไปหน่อย😁😁,positive
เพื่อนอยากกินอะ มาสักที๊,positive
มันต้องมีสักที่แหละหว่าา,positive
มึง กผ มึงไม่ไปหรอก กุรุ,positive
เมนูฮิตที่​ทุกคนชอบ ครับ,positive
รวมกลุ่มกินบาบีก้อนตอน60,positive
ล้ออัลเมร่าสวยกว่าอีก555,positive
ลูกอยากกิน🤣👼🏻👼🏻👼🏻,positive
เลิกม้วนได้เพราะไฟฟ้าเลย,positive
สมิติเวชศรีนครินทร์ ครับ,positive
สั่งเเล้วค่า 0510 สีสวย,positive
สู้ๆครับมันต้องมีวันนั้น,positive
สู้ๆคับเป็นกำลังใจให้คับ,positive
สู้ๆนะครับ เอาใจช่วยครับ,positive
หนีไปชิมให้ก่อนดีม่ะ 555,positive
หมี่หยกกแสนอร่อยย ฟินน😍,positive
หมูสไลทุกแบบน้ำจิ๋มซีฟูด,positive
หือออ..อยากลอง น่ากินอ่ะ,positive
อยากกิน mk ด้วย วันนี้อะ,positive
อยากกินนะแต่แพงอยู่นะ555,positive
อยากกินบาบีก้อนคัดเซตหมู,positive
อยากกินบาบีก้อนหรอ555555,positive
อยากกินฮอตพอตจีนเด้อออออ,positive
อยากดูนิสสันมาร์ช ครับบบ,positive
อยากโดนนนนนนนชีสสสสสสสสส,positive
อยากไปกินจุงเบยหาแนวร่วม,positive
อย่าให้คลอดก่อนเด้อ55555,positive
อาหมี รอบเช้า อยากกินอ่ะ,positive
อิ่มจัง ตังค์ไม่มีแอแฮร่,positive
อุ้ยยย เราไม่รู้จักกันคะ,positive
เอ็มเคกัน นะนะนะนะนะนะนะ,positive
เอาให้ว่าวตรงกันก่อนเถอะ,positive
ฮอนด้ากากกว่าโตโยต้าครับ,positive
Teana รถดีนะ ผมเคยใช้ J32,positive
กินกุ้งเคล้าเบียร์สิงห์😁,positive
กินทุกอย่างเลยได้ไหมง่าาา,positive
ค่ะไปมามาวานค่ะขอบคุนคร้า,positive
ใครเลิกได้แล้ว +1หน่อยคัฟ,positive
งานไม่ช่วย ยังจะชวนกินอีก,positive
เงียบ กว้าง สะอาด ส่วนตัว,positive
จร้าาาาาแบบนี้ง่ายเลยจุฟๆ,positive
จะไปยังไงดี มันใช้เวลานาน,positive
จะโอเคก่ต่อเมื่อกินเอ็มเค,positive
ใช้ดีมากเว่อ anessa สีทอง,positive
ดีแม็คจิงๆ!!ของเค้าดีจิงๆ,positive
ดีเรยที่รัก ขอเป็ดด้วยน่ะ,positive
ดูแล้ว สุพรีมมี จัดไปปปปป,positive
เดือนไหนแจกปฤิทิน จะไปกิน,positive
ไดซาชิเถอะ อร่อยกว่า จีจี,positive
ได้มาแล้วค่ะ ขอบคุณจร้า^^,positive
ได้เลยครับ ผมยินดีให้ครับ,positive
ได้หมด ถ้าคนน้อยก้อฮอทพอท,positive
ตอนนี้หิว ไปกินเลยม่ะ 555,positive
ถ้ากินเอมเคด้วย เจ๊ง 5555,positive
ถ้าบุฟเฟ่ก็ต้องไปบาบิก้อน,positive
ทำไมที่บ้านเราไม่มีแบบนี้,positive
แท็กงี้ ตังก็หมดแย่ดิ 555,positive
น่ากิน มันจะยืดแบบนั้นป่ะ,positive
น่ากินมาก ๆ เลยค่าาาาา ^^,positive
นี้ไงโปรมาแล้วไปหามาอีกคน,positive
แบบนี้ต้องจัด ชอบชีสสสสสส,positive
ป๋องดำ มีเท่าไหร่ ก๊ไม่พอ,positive
ไปกัน เรามันสาวกพี่ก้อนนน,positive
ไปกินขนมอันนั้นกัน5555555,positive
ไปกินมั้ยพาพ่อกะแม่ไปด้วย,positive
ไปมาแล้วคะ อิ่มมากกกกกกกก,positive
พรุ่งนี้พาไปกินหน่อยน้าาา,positive
พรุ่งนี้หยุดวันพุธพอดี555,positive
พวกพี่ สร้างมอบเลยครับ555,positive
มีนิสสันซิลฟี่หรือไม่ครับ,positive
มึงนำกุบ่ทันดอกมึงเชื่อกุ,positive
เมนูใหม่มาแล้ววววว 😍😍😍,positive
รถchr โตโยต้า สวยมากๆครับ,positive
ลองแล้วรสนี้อร่อย... ชอบๆ,positive
ลาจากเบียร์ช้าง มาโซยลีโอ,positive
วันนี้เลยมะ หมายถึงตอนเน้,positive
วันอังคารที่ 20 เครป่ะหละ,positive
ว่างมั้ย ไปกินบาบีก้อนกัน,positive
สนใจ ฟอจูนเนอร์ สีขาวครับ,positive
สนใจนิสสันโน๊ต ตัวท้อปค่ะ,positive
สนใจไหม ก่อนกลับเชียงใหม่,positive
แสงโสมแพงกินหงส์ทองดีกว่า,positive
หลับสบายแบบใหม่ต้องนี่เลย,positive
หาดใหญ่ก็เบียร์อร่อยนะจ๊ะ,positive
อยากกินช้างขึ้นมาทันทีเลย,positive
อยากกินนมสตรอ+ อัญชัน อ่ะ,positive
อยากกินลีโอเว้ยยยยยย55555,positive
อยากกินเลี้ยงหน่อยค่ะ😌😍,positive
อยากกินอีกกกกก ยังไม่ซะใจ,positive
อยากกินไอติมรสช้าฃ รสลีโอ,positive
อันดับ1ได้แก่ Nissan Note,positive
อันนี้ก็ดี ดีเกินคาดไปมาก,positive
อาทิตนี้ยังไม่ได้กินเรย55,positive
เอออยากเเดก แต่ตังอยู่ไหน,positive
โอ้ยอยาก พันรำ กำลังเพลิน,positive
ไอบ้า 😂 ไปกินฮอตพอทกันนน,positive
@กินเปนชุดคุ้มกว่าเนอะจัดๆ,positive
L'Oréal Paris ชอบเหมือนกัน,positive
MG3สวยคับดูรถได้ที่ไหนครับ,positive
ก็บอกแล้วว่า 4 หม้อ ไปๆๆๆๆ,positive
กำลังไปทานพอดีเลยครับ 555+,positive
ขอหั้ยผ่านปัยดั้ยด้วยดีคับ,positive
ขาวๆๆแดงๆๆหวานๆๆหอมเนื้อปู,positive
คิดไม่ผิด..ที่เลือก..รีโว่,positive
คุ้มและอิ่มท้องอร่อยมากๆคะ,positive
ใครก็ได้ สั่งไปไหว้ที ฮ่าๆ,positive
จ้า ยังไงก๊จะยังไปกินยุน่ะ,positive
เจ้าอ้วน ตัวกลม มม อยากกิน,positive
ใจเยนนนน กูชักอ้วนใหญ่แล้ว,positive
ชวนกุกิน MK ก็พอแล้วเพื่อน,positive
ชวยทำให้มันถูกกดหมายที่คับ,positive
ชอบแบบธรรมดา เมื่อไรได้กิน,positive
ซีวิค มีส่วนลดเท่าไหร่ครับ,positive
เซ็นทัลพระราม2มีสาขาไหมค่ะ,positive
ณ.เวลานี้ Isuzu สุดยอดครับ,positive
ดูบอลอังกิด กินเหล้าอังกิด,positive
ตกลงที่แท้กคือจะมา!!! แหม่,positive
ตอนเราไปทำไมไม่มี ฮื้อออออ,positive
แต่ก่อนช้าเด่วนี้เร็วข้นนะ,positive
แต่กางเกงเลายังไม่ฟิตนะ 🤔,positive
ถามก่อนว่ากุจะผอมไหม😂😂😂,positive
น่ากินอะ เมื่อคืนไมไม่เห็น,positive
นุ่มลุ่มลึก กูบอกได้แค่นี้,positive
บอกได้คำเดียวว่า..อร่อยมาก,positive
บุฟเฟ่ ปิ้งย่าง บาบีก้อนนน,positive
เบียร์ช้างกินแล้วมีความสุข,positive
ปะ เดี๋ยวอาทิตย์นี้พาไปกิน,positive
ปีนี้มีบูทแสงโสมป่าวพี่วัว,positive
ไปกินกันมะ หลังเลิกงานชิวๆ,positive
ไปด้วย 555 อยากกินบาบีก้อน,positive
ไปวันเสาร์ไปกันนัดอุ๋มแล้ว,positive
พรุ่งนี้ไปอีกกินเลี้ยงแผนก,positive
พอๆกะมึงอะไปกินเอมเคกันไหม,positive
พี่มี่ไปซื้อให้กินหน่อยค่ะ,positive
เพื่อนพร้อมใจก้อพร้อมดิ 55,positive
มันขมไป พานาคอตต้าอร่อยสุด,positive
มีเบียลีโอไห้กินด้วยไหมคับ,positive
ยังเลยค่า ช่วงเวลาไม่ได้😅,positive
ร่วมผลักดันด้วยเต็มที่ครับ,positive
รอหวยออก ถูกหวย ล้อหมุนเลย,positive
ร่างกายต้องการแสงโสมงี้หรอ,positive
วันนี้เลยปะล่ะ. เลิก5โมง😁,positive
ว้าวๆ น่ากินทั้งสามรสเลยอะ,positive
สเมอนอฟก็พอละ กินง่ายๆ 555,positive
สวยจัง โบราณแบบmodern 5555,positive
สั่งจองล่วงหน้ากันเลยค่าาา,positive
สู้ๆครับเป็นกำลังใจไห้ครับ,positive
เสียงหนิงมาก...รักรีโว่มาก,positive
หมูทะ ชาบู mk ฮอทพอท ไอติม,positive
อดไรอ่ะอยากกินบาบีก้อน😔😔,positive
อยากกินแสงโสมแท้คือสิเมาดี,positive
อยากกินอยู่วันนี้ต้องไปโดน,positive
อยากกินอ่ะ😭😭😭😭😭🤤🤤🤤,positive
อยากกินฮอตพอต วันพุธลด 20%,positive
อยากแดก ใอ่สัส!! งงพ่องอ่า,positive
อยากไป ไมอามี่ ขึ้นมาทันที,positive
อยากสุพรรณมีเตาย่างบ้างจัง,positive
อีดอก กินหมูไม่ได้กินเนื้อ,positive
เอ็มเคกับโดมิโน เฮลตี้มั่ก,positive
โอ้โห่ นิสันนาวาร่า ที่รัก,positive
200000. กับหงส์ทอง หนึ่งลัง,positive
ShowDC งานดี เราเคยยย👍👍👍,positive
ก่อนสิ้นปีแล้ววววววพาจัดแด่,positive
กำลังไปจร้า..รอแปบนะนู๋ก้อน,positive
เกลียดความรู้ทันของเพื่อน😅,positive
ขอบคุณล่วงหน้าที่จะเลี้ยง❤️,positive
ขอพรุ่งนี้ ที่รักออกเวรพอดี,positive
ขอให้ผ่านลุล่วงไปด้วยดีครับ,positive
ไข่มุกน่าจะเหมาะกับ Celerio,positive
ครอบครัวที่สมควรสมัครที่สุด,positive
คันต่อไปก็นาวาราเล็งไว้แล้ว,positive
คิดถืกคับที่กินลีโอคูมื้อ55,positive
ใครจะจ่ายวะนี้คิดหนักเลย555,positive
จัยแรกจัย ใช้ไม่ได้กับทุกคน,positive
ช่วงปิดเทอม เด๋วจัดปายยยยยย,positive
ชอบเกี๊ยวซ่าอ่ะก้อน อร่อยดี,positive
ใช้เป็นส่วนลดได้ที่7-11นะคะ,positive
ดีกว่าบุหรี่มวนอีก ไม่เหม็น,positive
ดีมากพุงถามหานานล้ะรู้ตัวมะ,positive
ต้องจัดสาขาลำลูกกาคลอง2มีปะ,positive
ต๊ะล๊อดเรย กินช้างดีกว่า 55,positive
ถ้าถูกจะเลี้ยงเอ็มเค แคบเลย,positive
ถ้าลีโอแบบนี้ดื่มได้ทั้งคืน,positive
น้ำจิ้มโชยุไต้หวัน ดีงามมาก,positive
น้ำมะพร้าวอัญชันอร่อยมากคับ,positive
บาบีก้อนก็อยากกิน อีเหี้ยยย,positive
บาร์บีก้อนก็มีบุฟเฟต์แล้วนะ,positive
บุหรี่ไฟฟ้าน่าจะดีกว่าจริงๆ,positive
แบบนี้Toyota Revo2.8ก็ทำได้,positive
แบบปิ้งย่างมีสาขาใหนบ้างค่ะ,positive
เปลี่ยนๆๆขอโฮการ์เด้น 55555,positive
ไปๆๆเราไปกันนน เราพร้อมเสมอ,positive
ไปไง พุธหน้า เลิก3ทุ่ม รอนะ,positive
ไปนั่งเป็นเพื่อนหน่อยดิ๊ 55,positive
ไปปบบไปกินแค่ชาไทะได้มะ5555,positive
ไปเลยยยย 555 โคตรคุ้มมมมค่า,positive
ผมก้เลิกได้เพราะบุหรี่ไฟฟ้า,positive
ผมลงชื่อนานละ เอาใจช่วยครับ,positive
ผ่านๆๆๆๆๆขอไห้ผ่านคับ สู้ๆๆ,positive
พรุ่งนี้คัยหยุดบ้างไปกินกัน,positive
พาไปกินหน่อยจิ น้าๆๆๆๆๆ☺️😊,positive
เพื่อนเลี้ยง วันไหนๆก็พร้อม,positive
ภาพสวยน่าทานมาก ๆ เลยค่ะ ^^,positive
แม้ฝีมือจะกาก แต่มีดวง กิกิ,positive
ไม่ต้องล้าว 299 ตลอดงานนนนน,positive
ไม่รุ้อ่ะ น่าจะ 3 กว่าๆมั้ง,positive
เย็นนี้ไปลองกันมั้ย กินเบาๆ,positive
รถสวยมากๆเลยค่ะ #ToyotaBuzz,positive
รอกูกลับก่อน อยากกินมากกกกก,positive
เลี้ยงด้วยยยยน้าาาาา 😁😁😁,positive
เลี้ยงเราหน่อยสิ เรามันคนจน,positive
แล้วแต่ชอบ ไม่ชอบก้อแล้วแต่,positive
แล้วแต่แพทเลย ขอติดรถไปด้วย,positive
ว้าววว ชีสยืด ยืดดดดดดดด ^^,positive
สามี พาเค้าไปหน่อยจิ 😚😚😚,positive
สู้ๆ ครับ เป็นกำลงใจให้ครับ,positive
เสาร์นี้นะ...โรบินสันบางรัก,positive
หยุดงานวันอาทิตนี้ คนอื่นอะ,positive
หอมไม่พอ ไม่อันตรายด้วยครับ,positive
เห็นคนเดียวละใจไม่ดีจริงๆนะ,positive
เห็นมั้ยป๊า กรุงศรีมันสำคัญ,positive
เหมาะกะมึงที่สัสคะ เอ้ย สุด,positive
อยากกินบาบิก้อนสัสสสสสสสสสส,positive
อยากให้มีโปรวันเกิดจัง 😍😍,positive
อะไรก็ได้ตอนนี้อะอยากแดกบุฟ,positive
อีกนานแค่ไหนจะถูกกฎหมายครับ,positive
เอามะ จัน-ศุกร์ไม่จำกัดเวลา,positive
555 ฉันไปได้แต่ฉันกลับไม่ได้,positive
5555ได้รอใช้กนี้พี่เขหมดก่อน,positive
suzuki carry ที่พม่าขายดีแฮะ,positive
ครับ โดนเฉพาะ celerio ปังมาก,positive
จัดเลยอย่าได้รอช้า​ ข้าหิววว,positive
เจ๊ !!! เราต้องจัดแล้วล่ะค่ะ,positive
ชิ้นส่วนนี้คือรถ TOYOTA C-HR,positive
เชิญเพื่อนกินเอ็มเคไปคร่าาาา,positive
ซื้อยาริสรุ่นใหม่ละนะจ๊ะอิอิ,positive
เซ็นทรัลบางนาร่วมโปรฯ มั้ยคะ,positive
ดีจุงงงกล้ายอมรับและปรับปรุง,positive
เด่วค่อยไป ไม่เกินทุ่มเจอกัน,positive
ติดตามจากทางเพจก้อนนะคร๊าบบบ,positive
แต่เจ้านี่อ่ะ อร่อยลดลงนะ 😭,positive
ถ้สไม่กินไปกินกับเพื่อนก้ได้,positive
ถ้า ไปอีกจะพักที่นี่แหละครับ,positive
เทอมีน้ำดำแว้ว ป๋าแนน ช่างกล,positive
เทออออออออออออออออออออออออออ,positive
แท็กตั้ง9ครั้งเลขมงคลไปแดกกก,positive
น้องอยากกิน พาน้องไปกินหน่อย,positive
นั่นนะซิ...หาฤกษ์ยามก่อน 555,positive
น่าไปยุ แสงโสม ของมัก ครับ^^,positive
นี่ไงคะ !! มันม่วงที่ต้องการ,positive
ป่ะ ๆ หลายรอบ ไม่ได้ไปสักรอบ,positive
ป่ะๆ กินเอมเคกันค่ะพี่เบียร์,positive
เป็นจากบาบีกอนเป็น สวอนโกลไม,positive
เปลี่ยนจากกินช้างมากินลีโอ55,positive
ไปๆๆคุณนายดา เดี๋ยวเลี้ยงเอง,positive
ผมดูอยูทึ่ทำงานกับเพื่อนๆคับ,positive
พนักงานทุกคนต้อนรับและดูแลดี,positive
พรุ่งนี้จะไปกิน เห็นแล้วแซ่บ,positive
พรุ้งนี้ดีไม วันพุธพอดี55555,positive
พาไปกินหน่อย kfc ด้วย อยากกก,positive
พาไปกินหน่อย ไม่ได้ไปนานแล้ว,positive
พาไปได้ แต่ต้องเลี้ยงพีา5555,positive
เพิ่งเห็นว่าเป็นซุปเกี๊ยวหมู,positive
มันก็จะน่าทานมากๆ เลยนะคะ ^^,positive
มิตซูบิชิใจดวงใจคือรุ่นมิราจ,positive
ไม่บอกก็รู้ว่าจะพาไปเลี้ยง😘,positive
เยอะมาก น่าทานทั้งนั้นเลยค่ะ,positive
ราคาไม่แพงคุ้มกับเงินที่จ่าย,positive
ลงชื่อดูโพสที่ปักหมุดหน้าเพจ,positive
ลำดับ5 ส่งข้อมูลทางibแล้วค่ะ,positive
ลีโอ ช้าง แสงโสม หงษ์ทอง 285,positive
วันนี้ไปไหนดี อยากกินบาบีกอน,positive
ว้าวววว ดีใจมาก ๆ เลยค่าา ^^,positive
ว้าวววว ไปอิ่มท้องแตกกันมั้ย,positive
สนใจนะแต่ไม่มีเวลา😈😈😈😈😈,positive
สนใจมีวีออสผ่อนน้อยๆมีไหมค่ะ,positive
สำหรับราคานี้ก็ถือว่าโอเคคับ,positive
สู้ๆครับเป็นอีหนึ่งเสียงครับ,positive
หรือเข้าที่เพจนี้แหล่ะมีอยู่,positive
เหลือรอลุ้นคำตอบอีก 1 ราย 😥,positive
เหลือสาขาไหนมั่งนิไดโดเรม่อน,positive
ไหนจะเที่ยวไหนจะของขวัญ55555,positive
อยากกินจุงเพื่อนจ้าพาไปหน่อย,positive
อยากกินอีกแระ พาไปกินโหน่ยยย,positive
เอ็มเคไง มึงอยากกินไม่ใช่หรอ,positive
Vios e ดาวน์/ค่างวด เท่าไรค่ะ,positive
ก้อนอบบาร์บีคิวน่าอร่อยนะครับ,positive
กำลังสิไปๆนำบ่ลางานเคิงมื้อมา,positive
กินดีครับแบล็คเลเบิ้ลหรือครับ,positive
กินเเล้วค่ะ.ดูจากรูป.ฟินๆๆๆๆๆ,positive
กูกินช้างละชอบเจอคนเท วะ 5555,positive
เก็บเงินไปกินบาบีก้อนก่อน 555,positive
ขอขอบคุณและเป็นกำลังใจให้ครับ,positive
ขัดออกดีคับ จากคอดำๆ หายดำเลย,positive
จริงอันนี้เข้าตาสุดๆ อยากดั้ย,positive
จัดให้โหน่ยยยยยยวันนี้ 😋😋😋,positive
จ๋ามึงอาจจำผิดร้านรึเปล่า5555,positive
ใช้แป้งโชพี่เนยชอบมาก ...สุดๆ,positive
ซุปน้ำดำอร่อยดีแต่หวานไปหน่อย,positive
เดียวเราดูก่อนนะน่าจะดึก 👍🏻,positive
ใด้รับของแล้วค่ะ แพ็กของดีค่ะ,positive
ต้องจองผ่านแอพ hungry hub ค่ะ,positive
นิสสันมาส🚗🚗🚗 ประหยัดตองชอบ,positive
เนี่ยยยยพี่โมมม แป้งเจ้านางงง,positive
เป็นโปรโมชั่นเปิดสาขาใหม่นะคะ,positive
ไปค่ะป๋าหมี มารับน้องด้วยนะคะ,positive
พร้อมแตนบายแล้วเนี้ย #ป๋องดำ#,positive
มีบัตรตั้งกี่ใบล้ะน้ากวาง😂😂,positive
เมื่อไหร่จะได้กิน ภูวดล ใหมคำ,positive
ไม่คิดจะเลี้ยงเมียมั่งรึไง 🙄,positive
ไม่ทราบว่าช่วงนี้มีชีสมั้ยค่ะ,positive
รอโปรดีๆ ของเดือนนี้ อยู่นะคะ,positive
รอลุ้นกล้องค้า อยากได้มากกก😍,positive
รอเลย เด่วปิดบาบีกอนเลี้ยง555,positive
รักก้อนนร้า ก้อนน่ารัก 😙😙😙,positive
รักเจ้ บิวตี้บ๊อคเกอร์คนต่อไป,positive
รักเลย😘 #Mitsubishi #Attrage,positive
เราเป็น fc เอ็มเคไปแล้วอ้อเธอ,positive
ลงใด้ทั้งครอบครัวเลยใช่ใหมคับ,positive
เลี้ยงสายนี้ป่ะ กุอยากกิน5555,positive
โลกเปลี่ยนไป ใจไม่เปลี่ยนแปลง,positive
วันที่21-22ว่างน๊าาา มาเลยยๆๆ,positive
วันนั้นกิน mk เทอก้อเปนน่าาาา,positive
วันนี้ไปจัดมาแล้ว อร่อยจุงเบย,positive
วันนี้ไม่ได้แดกร้านก่อนปีใหม่,positive
วันพุธนี้ไปกินกันมั้ย #เวสเกต,positive
ว่าแล้วไดชอบกินไฮเนเก้น 55555,positive
วิ่งไปจุดพลุที่ร้านบาร์บีก้อน,positive
สวยมากอยากเอารีโว่ไปเทินเลย55,positive
สู้ๆนะครับ เป็นกำลังใจให้ครับ,positive
หงส์แดงรือจะหงส์ทองโอ้ยถูกจัย,positive
หลังรับนายกเสร็จ แน่นอนที่รัก,positive
แหมมม ทันสมันอินเทรนด์มากก MK,positive
อยากกินนนนนนนนนนนนนนนนนนนนนนน,positive
อยากได้นิสสันครับ. นิสสัน GTR,positive
อย่าหักโหมมากนักเพื่อน5555555,positive
5555 แฟนน่าก็ชอบกิน เป็ดเอ็มเค,positive
Mk อร่อยคะ นู๋คอนเฟิม ม ม อิอิ,positive
เคยลงไปแล้วรอบนี้ต้องลงไหมครับ,positive
เคยว่างหรอ ไปกินนครสวรรค์ก็ได้,positive
เจ้าของบริการดี ยิ้มแย้ม สุภาพ,positive
เชฟโรเลต น่าจะโอกว่านะครับ 555,positive
ใช้ดีบอกต่อ👍 👉สมูทอีแอคเน่👈,positive
เด่วไปกันชวนเกมส์กับอ๋อมด้วยนะ,positive
ต้องจัดวันเกิดน้องๆสักหน่อยล่ะ,positive
ตะเองงงงงงงงไปกินกันนไหมมมมมมม,positive
น่าร๊ากกก เรื่องกินไว้ใจได้ค่ะ,positive
บุหรี่ไฟฟ้าดีกว่าประหยัดกว่า..,positive
ไปกินกันฉลองวันเกิดย้อนหลังกัน,positive
พ่อเป็นผู้ให้แสงสว่างแห่งปัญญา,positive
พุ่งนี้วันเกิดีอะไรพิเศษป่าวคะ,positive
เมื่อวานพึ่งบาร์บีก้อนเองนะหนู,positive
